Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Carlton North,392 Station St,2,h,2400000,S,Kelly,12/11/2016,3.2,3054,1,2,1,413,172,1900,Yarra,-37.788,144.976,Northern Metropolitan,3106
Carlton North,122 Amess St,3,h,2210000,S,Nelson,14/05/2016,3.2,3054,2,2,1,190,,,Yarra,-37.785,144.974,Northern Metropolitan,3106
Carlton North,40 Ogrady St,2,h,1330000,S,Nelson,15/10/2016,3.2,3054,2,1,1,116,,,Yarra,-37.79,144.973,Northern Metropolitan,3106
Carlton North,1018 Drummond St,4,h,2520000,S,Nelson,16/04/2016,3.2,3054,4,2,1,504,168,1890,Yarra,-37.781,144.972,Northern Metropolitan,3106
Carlton North,354 Station St,3,h,1214000,S,Nelson,16/04/2016,3.2,3054,3,3,1,144,,,Yarra,-37.789,144.976,Northern Metropolitan,3106
Carlton North,462 Canning St,3,h,1955000,S,Nelson,16/07/2016,3.2,3054,3,2,1,163,135,,Yarra,-37.786,144.975,Northern Metropolitan,3106
Carlton North,26/174 Lee St,1,u,390000,S,Kelly,16/07/2016,3.2,3054,1,1,1,0,,1970,Yarra,-37.791,144.969,Northern Metropolitan,3106
Carlton North,119 Curtain St,1,h,885000,S,Nelson,18/03/2017,3.2,3054,1,1,1,93,,,Yarra,-37.789,144.97,Northern Metropolitan,3106
Carlton North,75 Fenwick St,3,h,2050000,S,Nelson,18/03/2017,3.2,3054,3,2,1,84,148,1970,Yarra,-37.788,144.974,Northern Metropolitan,3106
Carlton North,16 Fenwick St,2,h,910000,S,Nelson,18/06/2016,3.2,3054,3,1,1,100,,,Yarra,-37.788,144.976,Northern Metropolitan,3106
Carlton North,658 Lygon St,2,h,880000,S,Nelson,18/06/2016,3.2,3054,2,1,1,142,,,Yarra,-37.791,144.969,Northern Metropolitan,3106
Carlton North,292 Amess St,4,h,1950000,S,Nelson,22/05/2016,3.2,3054,4,2,1,207,162,1900,Yarra,-37.78,144.975,Northern Metropolitan,3106
Carlton North,167 Richardson St,3,h,1280000,S,Nelson,22/08/2016,3.2,3054,3,1,1,131,,,Yarra,-37.785,144.97,Northern Metropolitan,3106
Carlton North,14/1102 Lygon St,1,u,437000,S,Nelson,24/09/2016,3.2,3054,1,1,1,0,56,1970,Yarra,-37.78,144.971,Northern Metropolitan,3106
Carlton North,984 Lygon St,2,h,1150000,VB,Nelson,24/09/2016,3.2,3054,2,1,1,373,,,Yarra,-37.783,144.97,Northern Metropolitan,3106
Carlton North,4 Mary St,2,u,520000,VB,Nelson,24/09/2016,3.2,3054,2,1,1,0,86,1940,Yarra,-37.781,144.977,Northern Metropolitan,3106
Carlton North,24/635 Drummond St,2,u,570000,S,hockingstuart,27/06/2016,3.2,3054,2,1,1,0,76,1975,Yarra,-37.79,144.97,Northern Metropolitan,3106
Carnegie,1/60 Moonya Rd,3,u,820000,S,Ray,3/9/2016,11.4,3163,3,1,1,0,96,1989,Glen Eira,-37.897,145.062,Southern Metropolitan,7822
Carnegie,1/70 Truganini Rd,2,t,795000,S,Gary,3/9/2016,11.4,3163,2,2,1,133,104,2009,Glen Eira,-37.891,145.054,Southern Metropolitan,7822
Carnegie,2/31 Moonya Rd,2,u,600000,SP,Woodards,3/12/2016,11.4,3163,2,1,1,73,61,1970,Glen Eira,-37.897,145.059,Southern Metropolitan,7822
Carnegie,212 Neerim Rd,3,h,1295000,S,hockingstuart,3/12/2016,11.4,3163,3,1,1,425,166,1960,Glen Eira,-37.888,145.05,Southern Metropolitan,7822
Carnegie,218 Neerim Rd,4,h,1275000,S,hockingstuart,3/12/2016,11.4,3163,4,2,1,365,,1919,Glen Eira,-37.888,145.051,Southern Metropolitan,7822
Carnegie,3 Oakleigh Rd,3,h,1620000,S,Buxton,3/12/2016,11.4,3163,3,1,1,808,,,Glen Eira,-37.898,145.046,Southern Metropolitan,7822
Carnegie,3/13 Emily St,2,u,510000,S,Marshall,4/3/2017,11.4,3163,2,1,1,0,69,1970,Glen Eira,-37.891,145.064,Southern Metropolitan,7822
Carnegie,3/21 Jersey Pde,1,u,255000,S,Ray,4/3/2017,11.4,3163,1,1,1,0,,,Glen Eira,-37.888,145.06,Southern Metropolitan,7822
Carnegie,64 Lyons St,2,h,890000,S,hockingstuart,4/3/2017,11.4,3163,2,1,1,282,111,,Glen Eira,-37.896,145.053,Southern Metropolitan,7822
Carnegie,8/54 Moonya Rd,1,u,346000,S,Woodards,4/3/2017,11.4,3163,1,1,1,60,48,1970,Glen Eira,-37.897,145.062,Southern Metropolitan,7822
Carnegie,3/78 Moonya Rd,3,t,860000,SP,Gary,4/3/2017,11.4,3163,3,2,1,1113,113,1990,Glen Eira,-37.897,145.064,Southern Metropolitan,7822
Carnegie,1/177 Oakleigh Rd,2,u,586000,S,hockingstuart,4/3/2017,11.4,3163,2,1,1,898,,1970,Glen Eira,-37.9,145.063,Southern Metropolitan,7822
Carnegie,4/5 Anzac St,2,u,772000,S,hockingstuart,4/6/2016,11.4,3163,2,1,1,0,100,1973,Glen Eira,-37.886,145.066,Southern Metropolitan,7822
Carnegie,42 Margaret St,4,h,1506000,S,Jellis,4/6/2016,11.4,3163,4,2,1,561,204,1925,Glen Eira,-37.893,145.063,Southern Metropolitan,7822
Carnegie,5/78 Moonya Rd,3,t,675000,PI,Gary,4/6/2016,11.4,3163,3,2,1,0,107,1990,Glen Eira,-37.897,145.064,Southern Metropolitan,7822
Carnegie,4/314 Neerim Rd,2,u,525000,SP,hockingstuart,4/6/2016,11.4,3163,2,1,1,0,67,2009,Glen Eira,-37.889,145.059,Southern Metropolitan,7822
Carnegie,3/9 Poplar Gr,1,u,290000,S,Ray,4/6/2016,11.4,3163,1,1,1,0,50,1960,Glen Eira,-37.886,145.063,Southern Metropolitan,7822
Carnegie,5/66 Woornack Rd,1,u,363000,S,hockingstuart,4/6/2016,11.4,3163,1,1,1,0,,,Glen Eira,-37.898,145.063,Southern Metropolitan,7822
Carnegie,4/12 Judith St,2,u,360000,VB,Gary,6/8/2016,11.4,3163,2,1,1,0,70,1970,Glen Eira,-37.903,145.056,Southern Metropolitan,7822
Carnegie,68 Miller St,2,h,967500,S,hockingstuart,6/8/2016,11.4,3163,3,1,1,299,115,1930,Glen Eira,-37.897,145.053,Southern Metropolitan,7822
Carnegie,254 Neerim Rd,2,h,1350000,VB,Gary,6/8/2016,11.4,3163,1,2,1,265,,1920,Glen Eira,-37.888,145.054,Southern Metropolitan,7822
Carnegie,4/76 Railway Rd,2,u,516000,S,hockingstuart,6/8/2016,11.4,3163,2,1,1,0,,,Glen Eira,-37.889,145.053,Southern Metropolitan,7822
Carnegie,1/78 Railway Rd,1,u,330000,S,hockingstuart,6/8/2016,11.4,3163,1,1,1,0,33,1970,Glen Eira,-37.889,145.053,Southern Metropolitan,7822
Carnegie,1 Frogmore Rd,3,h,1600000,S,Woodards,7/5/2016,11.4,3163,4,2,1,751,40,1923,Glen Eira,-37.895,145.065,Southern Metropolitan,7822
Carnegie,63 Oakleigh Rd,3,h,1170000,S,hockingstuart,7/5/2016,11.4,3163,2,1,1,461,,,Glen Eira,-37.899,145.052,Southern Metropolitan,7822
Carnegie,10/68 Woornack Rd,1,u,260000,VB,Gary,7/5/2016,11.4,3163,1,1,1,0,,1968,Glen Eira,-37.898,145.063,Southern Metropolitan,7822
Carnegie,78b Miller St,3,u,1008000,S,Woodards,7/11/2016,11.4,3163,3,2,1,300,130,1990,Glen Eira,-37.897,145.054,Southern Metropolitan,7822
Carnegie,4/62 Moonya Rd,2,u,625000,S,Woodards,7/11/2016,11.4,3163,2,1,1,78,,,Glen Eira,-37.897,145.063,Southern Metropolitan,7822
Carnegie,12/250 Neerim Rd,2,t,700000,SP,Gary,7/11/2016,11.4,3163,2,2,1,106,,,Glen Eira,-37.888,145.054,Southern Metropolitan,7822
Carnegie,3/35 Moonya Rd,2,u,545000,PI,Ray,10/9/2016,11.4,3163,2,1,1,109,,,Glen Eira,-37.897,145.06,Southern Metropolitan,7822
Carnegie,1/38 Neville St,3,u,1170000,S,Woodards,10/9/2016,11.4,3163,3,1,1,0,170,1925,Glen Eira,-37.898,145.049,Southern Metropolitan,7822
Carnegie,4 Vine Gr,4,h,1830000,S,Gary,10/9/2016,11.4,3163,3,2,1,687,237,1983,Glen Eira,-37.893,145.048,Southern Metropolitan,7822
Carnegie,12/66 Woornack Rd,1,u,250000,PI,hockingstuart,10/9/2016,11.4,3163,1,1,1,0,34,1960,Glen Eira,-37.898,145.063,Southern Metropolitan,7822
Carnegie,2/33 Oakleigh Rd,2,t,930000,S,hockingstuart,10/12/2016,11.4,3163,2,2,1,166,170,2009,Glen Eira,-37.898,145.049,Southern Metropolitan,7822
Carnegie,2/22 Kokaribb Rd,2,u,465000,S,Ray,11/2/2017,11.4,3163,2,1,1,0,56,1970,Glen Eira,-37.888,145.056,Southern Metropolitan,7822
Carnegie,14 Emily St,3,h,1646000,S,Ray,11/3/2017,11.4,3163,3,2,1,721,,,Glen Eira,-37.891,145.065,Southern Metropolitan,7822
Carnegie,19/225 Koornang Rd,2,u,460000,VB,Ray,12/6/2016,11.4,3163,2,1,1,0,,,Glen Eira,-37.894,145.056,Southern Metropolitan,7822
Carnegie,90 Truganini Rd,4,h,1550000,VB,hockingstuart,12/11/2016,11.4,3163,4,2,1,757,133,1930,Glen Eira,-37.893,145.054,Southern Metropolitan,7822
Carnegie,2/25 El Nido Gr,2,t,707000,SA,Ray,13/08/2016,11.4,3163,2,1,1,144,96,2000,Glen Eira,-37.892,145.048,Southern Metropolitan,7822
Carnegie,4/299 Koornang Rd,2,u,804000,S,hockingstuart,13/08/2016,11.4,3163,2,2,1,0,86,1993,Glen Eira,-37.9,145.055,Southern Metropolitan,7822
Carnegie,52 Emily St,3,h,1200000,S,Woodards,14/05/2016,11.4,3163,3,2,1,588,,,Glen Eira,-37.894,145.065,Southern Metropolitan,7822
Carnegie,6 Longstaff St,4,h,1501000,S,Gary,14/05/2016,11.4,3163,3,2,1,598,201,1970,Glen Eira,-37.904,145.059,Southern Metropolitan,7822
Carnegie,215 Neerim Rd,3,h,950000,VB,Gary,14/05/2016,11.4,3163,3,1,1,586,,,Glen Eira,-37.888,145.051,Southern Metropolitan,7822
Carnegie,1/108 Truganini Rd,3,t,970000,PI,Marshall,14/05/2016,11.4,3163,3,2,1,325,223,2005,Glen Eira,-37.893,145.055,Southern Metropolitan,7822
Carnegie,8/48 Moonya Rd,1,u,345000,S,Thomson,15/10/2016,11.4,3163,1,1,1,0,,,Glen Eira,-37.897,145.061,Southern Metropolitan,7822
Carnegie,25 Arawatta St,2,h,817500,S,Jellis,16/04/2016,11.4,3163,2,1,1,211,102,2002,Glen Eira,-37.886,145.06,Southern Metropolitan,7822
Carnegie,48 Lyons St,4,h,1450000,PI,Ray,16/04/2016,11.4,3163,4,2,1,557,200,1938,Glen Eira,-37.896,145.052,Southern Metropolitan,7822
Carnegie,51 Mimosa Rd,3,h,1000000,PI,Ray,16/04/2016,11.4,3163,3,2,1,390,,,Glen Eira,-37.891,145.052,Southern Metropolitan,7822
Carnegie,2/79 Mimosa Rd,2,t,855000,S,Gary,16/04/2016,11.4,3163,2,1,1,158,106,1994,Glen Eira,-37.889,145.052,Southern Metropolitan,7822
Carnegie,2/61 Moonya Rd,2,h,675000,S,Gary,16/04/2016,11.4,3163,2,1,1,0,90,1968,Glen Eira,-37.897,145.063,Southern Metropolitan,7822
Carnegie,4/39 Kokaribb Rd,2,u,588000,SP,Woodards,16/07/2016,11.4,3163,2,1,1,133,71,2011,Glen Eira,-37.89,145.056,Southern Metropolitan,7822
Carnegie,1/60 Mimosa Rd,2,u,455000,S,Woodards,16/07/2016,11.4,3163,2,1,1,0,73,1970,Glen Eira,-37.89,145.052,Southern Metropolitan,7822
Carnegie,9/314 Neerim Rd,3,u,602500,S,Thomson,16/07/2016,11.4,3163,3,1,1,0,,,Glen Eira,-37.889,145.059,Southern Metropolitan,7822
Carnegie,10/81 Koornang Rd,2,u,662000,S,Ray,17/09/2016,11.4,3163,4,2,1,0,,,Glen Eira,-37.887,145.057,Southern Metropolitan,7822
Carnegie,33 McLaurin Rd,3,h,1420000,S,hockingstuart,17/09/2016,11.4,3163,3,2,1,554,,,Glen Eira,-37.893,145.06,Southern Metropolitan,7822
Carnegie,2/59 Moonya Rd,3,u,920000,SP,Woodards,17/09/2016,11.4,3163,3,2,1,283,250,2005,Glen Eira,-37.897,145.062,Southern Metropolitan,7822
Carnegie,35 Hunter St,3,h,1287000,S,Ray,18/03/2017,11.4,3163,3,1,1,620,,,Glen Eira,-37.903,145.058,Southern Metropolitan,7822
Carnegie,1/12 Kokaribb Rd,2,u,656000,S,Property,18/06/2016,11.4,3163,2,1,1,103,82,1970,Glen Eira,-37.887,145.056,Southern Metropolitan,7822
Carnegie,2 Kokaribb Rd,2,h,930000,S,hockingstuart,18/06/2016,11.4,3163,2,1,1,264,110,1930,Glen Eira,-37.886,145.056,Southern Metropolitan,7822
Carnegie,2/11 Maroona Rd,2,u,415000,S,hockingstuart,18/06/2016,11.4,3163,2,1,1,0,64,1970,Glen Eira,-37.889,145.048,Southern Metropolitan,7822
Carnegie,5/60 Woornack Rd,2,u,650000,S,hockingstuart,18/06/2016,11.4,3163,2,1,1,174,80,1975,Glen Eira,-37.898,145.062,Southern Metropolitan,7822
Carnegie,1/3 Coorigil Rd,3,h,1360000,S,Woodards,19/11/2016,11.4,3163,3,2,1,282,182,2010,Glen Eira,-37.895,145.057,Southern Metropolitan,7822
Carnegie,9/45 Coorigil Rd,2,u,380000,SP,Woodards,19/11/2016,11.4,3163,2,1,1,0,,,Glen Eira,-37.896,145.06,Southern Metropolitan,7822
Carnegie,2/300 Koornang Rd,2,u,765000,S,Woodards,19/11/2016,11.4,3163,2,1,1,134,,1965,Glen Eira,-37.899,145.056,Southern Metropolitan,7822
Carnegie,53 Moonya Rd,4,h,1423000,S,Woodards,19/11/2016,11.4,3163,4,3,1,838,,,Glen Eira,-37.897,145.062,Southern Metropolitan,7822
Carnegie,27 Morgan St,5,h,1900000,PI,Buxton,19/11/2016,11.4,3163,5,3,1,564,,1930,Glen Eira,-37.896,145.049,Southern Metropolitan,7822
Carnegie,2 Poplar Gr,2,h,907000,S,Ray,19/11/2016,11.4,3163,2,1,1,316,2,,Glen Eira,-37.885,145.064,Southern Metropolitan,7822
Carnegie,10/12 St Huberts Rd,1,u,350000,S,hockingstuart,19/11/2016,11.4,3163,1,1,1,0,53,1980,Glen Eira,-37.889,145.051,Southern Metropolitan,7822
Carnegie,39 Elimatta Rd,3,h,1430000,S,Ray,22/05/2016,11.4,3163,3,2,1,603,166,1945,Glen Eira,-37.902,145.057,Southern Metropolitan,7822
Carnegie,16a Blackwood St,2,u,983500,S,Thomson,22/08/2016,11.4,3163,2,1,1,333,,,Glen Eira,-37.887,145.065,Southern Metropolitan,7822
Carnegie,21 Edgewood St,3,h,1490000,S,Gary,22/08/2016,11.4,3163,3,2,1,371,167,1915,Glen Eira,-37.887,145.052,Southern Metropolitan,7822
Carnegie,9/81 Koornang Rd,2,u,572000,S,Ray,22/08/2016,11.4,3163,2,2,1,0,,2014,Glen Eira,-37.887,145.057,Southern Metropolitan,7822
Carnegie,33b Emily St,3,h,990000,S,Ray,23/04/2016,11.4,3163,3,2,1,0,,,Glen Eira,-37.893,145.064,Southern Metropolitan,7822
Carnegie,1/52 Neville St,4,t,1100000,S,hockingstuart,23/04/2016,11.4,3163,4,3,1,305,,1996,Glen Eira,-37.898,145.051,Southern Metropolitan,7822
Carnegie,76 Oakleigh Rd,3,h,1125000,PI,Ray,23/04/2016,11.4,3163,3,1,1,604,120,1925,Glen Eira,-37.899,145.053,Southern Metropolitan,7822
Carnegie,2/47 Coorigil Rd,2,u,601000,S,Noel,25/02/2017,11.4,3163,2,1,1,132,,1970,Glen Eira,-37.896,145.06,Southern Metropolitan,7822
Carnegie,68 Leila Rd,4,h,1410000,PI,Ray,25/02/2017,11.4,3163,4,3,1,650,,,Glen Eira,-37.901,145.051,Southern Metropolitan,7822
Carnegie,1/15 Rosstown Rd,2,u,405000,PI,Matthew,25/02/2017,11.4,3163,2,1,1,967,72,1970,Glen Eira,-37.884,145.053,Southern Metropolitan,7822
Carnegie,73 Truganini Rd,4,h,1655000,PI,Marshall,25/02/2017,11.4,3163,4,2,1,595,221,1915,Glen Eira,-37.892,145.054,Southern Metropolitan,7822
Carnegie,83 Truganini Rd,3,h,1910000,S,Buxton,25/02/2017,11.4,3163,3,1,1,720,,,Glen Eira,-37.892,145.054,Southern Metropolitan,7822
Carnegie,3/16 Yendon Rd,3,t,808000,S,Gary,25/02/2017,11.4,3163,3,1,1,111,116,1998,Glen Eira,-37.889,145.05,Southern Metropolitan,7822
Carnegie,8 Yendon Rd,3,h,1252000,S,Woodards,25/02/2017,11.4,3163,3,1,1,376,,,Glen Eira,-37.89,145.049,Southern Metropolitan,7822
Carnegie,14/82 Coorigil Rd,2,u,370000,VB,Thomson,26/07/2016,11.4,3163,2,1,1,0,68,1950,Glen Eira,-37.896,145.064,Southern Metropolitan,7822
Carnegie,22 Neville St,4,h,1880000,S,Private/Tiernan's,26/07/2016,11.4,3163,3,2,1,932,270,1970,Glen Eira,-37.898,145.048,Southern Metropolitan,7822
Carnegie,86 Neville St,2,h,896000,S,Woodards,26/07/2016,11.4,3163,2,1,1,543,544,,Glen Eira,-37.898,145.053,Southern Metropolitan,7822
Carnegie,48 Blackwood St,5,h,1802100,S,hockingstuart,27/06/2016,11.4,3163,4,2,1,366,,,Glen Eira,-37.887,145.063,Southern Metropolitan,7822
Carnegie,5/35 Moonya Rd,2,u,585000,S,Australian,27/06/2016,11.4,3163,2,1,1,108,67,1970,Glen Eira,-37.897,145.06,Southern Metropolitan,7822
Carnegie,5/102 Oakleigh Rd,2,u,450000,S,Anderson,27/06/2016,11.4,3163,2,1,1,0,72,1970,Glen Eira,-37.9,145.058,Southern Metropolitan,7822
Carnegie,2/94 Truganini Rd,2,u,737000,S,Woodards,27/06/2016,11.4,3163,2,1,1,165,,1990,Glen Eira,-37.893,145.054,Southern Metropolitan,7822
Carnegie,3/64 Woornack Rd,3,t,860000,S,Buxton,27/06/2016,11.4,3163,3,1,1,277,135,1978,Glen Eira,-37.898,145.062,Southern Metropolitan,7822
Carnegie,1/58 Coorigil Rd,2,u,605000,S,Woodards,27/11/2016,11.4,3163,2,1,1,0,70,1973,Glen Eira,-37.896,145.061,Southern Metropolitan,7822
Carnegie,14 Margaret St,2,h,1300000,S,hockingstuart,27/11/2016,11.4,3163,2,1,1,640,,1900,Glen Eira,-37.891,145.064,Southern Metropolitan,7822
Carnegie,44 Blackwood St,4,h,1518000,S,hockingstuart,28/05/2016,11.4,3163,3,3,1,454,275,2000,Glen Eira,-37.887,145.063,Southern Metropolitan,7822
Carnegie,5/33 Gnarwyn Rd,2,u,632500,S,Buxton,28/05/2016,11.4,3163,2,1,1,99,98,1965,Glen Eira,-37.895,145.059,Southern Metropolitan,7822
Carnegie,6/7 Judd St,2,u,435000,S,Gary,28/05/2016,11.4,3163,2,1,1,0,60,1980,Glen Eira,-37.899,145.057,Southern Metropolitan,7822
Carnegie,15/225 Koornang Rd,2,u,468250,S,Ray,28/08/2016,11.4,3163,2,1,1,912,75,2008,Glen Eira,-37.894,145.056,Southern Metropolitan,7822
Carnegie,26 Leila Rd,3,h,1716000,S,Woodards,28/08/2016,11.4,3163,2,2,1,817,130,1925,Glen Eira,-37.901,145.047,Southern Metropolitan,7822
Carnegie,10/8 Anzac St,1,u,270000,S,hockingstuart,30/07/2016,11.4,3163,1,1,1,0,,1968,Glen Eira,-37.886,145.066,Southern Metropolitan,7822
Carnegie,3/9 Maroona Rd,1,u,365000,S,hockingstuart,30/07/2016,11.4,3163,1,1,1,0,48,1960,Glen Eira,-37.889,145.048,Southern Metropolitan,7822
Carnegie,3/12 St Huberts Rd,1,u,340000,S,hockingstuart,30/07/2016,11.4,3163,1,1,1,0,,,Glen Eira,-37.889,145.051,Southern Metropolitan,7822
Caulfield,6/5 Freeman St,2,u,722500,S,Gary,3/9/2016,8.9,3162,2,1,1,0,100,1960,Glen Eira,-37.887,145.03,Southern Metropolitan,2379
Caulfield,18 Ash Gr,4,t,1600000,SP,Gary,3/12/2016,8.9,3162,4,3,1,812,,,Glen Eira,-37.886,145.033,Southern Metropolitan,2379
Caulfield,190 Kambrook Rd,5,h,1665000,S,Gary,3/12/2016,8.9,3162,5,2,1,593,,,Glen Eira,-37.885,145.034,Southern Metropolitan,2379
Caulfield,2/19 Ash Gr,1,u,323000,S,hockingstuart,4/3/2017,8.9,3162,1,1,1,820,,,Glen Eira,-37.887,145.032,Southern Metropolitan,2379
Caulfield,4/14 Briggs St,2,u,550000,VB,Gary,4/3/2017,8.9,3162,2,1,1,806,78,1960,Glen Eira,-37.885,145.024,Southern Metropolitan,2379
Caulfield,103/677 Glen Huntly Rd,2,u,638000,SP,Gary,19/11/2016,8.9,3162,2,2,1,0,,,Glen Eira,-37.886,145.018,Southern Metropolitan,2379
Caulfield,30 Pyne St,4,h,131000,PI,Rodney,25/02/2017,8.9,3162,4,1,1,499,155,1920,Glen Eira,-37.886,145.024,Southern Metropolitan,2379
Caulfield,3/97 Murray St,3,h,1090000,S,Gary,30/07/2016,8.9,3162,2,1,1,275,,,Glen Eira,-37.885,145.019,Southern Metropolitan,2379
Caulfield North,14 Arthur St,3,h,1365000,S,McGrath,3/9/2016,8.1,3161,3,1,1,513,,,Glen Eira,-37.868,145.027,Southern Metropolitan,6923
Caulfield North,452 Dandenong Rd,3,h,1750000,S,Marshall,3/9/2016,8.1,3161,3,2,1,692,313,1955,Glen Eira,-37.863,145.019,Southern Metropolitan,6923
Caulfield North,12/378 Dandenong Rd,2,u,580000,SP,Abercromby's,4/3/2017,8.1,3161,2,1,1,934,68,2012,Glen Eira,-37.861,145.012,Southern Metropolitan,6923
Caulfield North,25 Malvern Gr,3,h,2005000,PI,Jellis,7/5/2016,8.1,3161,4,2,1,361,237,2014,Glen Eira,-37.869,145.03,Southern Metropolitan,6923
Caulfield North,5/698 Inkerman Rd,2,u,523000,SP,hockingstuart,7/11/2016,8.1,3161,2,1,1,0,,1960,Glen Eira,-37.869,145.025,Southern Metropolitan,6923
Caulfield North,9/400 Dandenong Rd,2,u,420000,VB,Gary,10/9/2016,8.1,3161,2,1,1,0,56,2012,Glen Eira,-37.861,145.014,Southern Metropolitan,6923
Caulfield North,8/359 Balaclava Rd,1,u,290000,VB,hockingstuart,10/12/2016,8.1,3161,1,1,1,952,43,1970,Glen Eira,-37.874,145.037,Southern Metropolitan,6923
Caulfield North,3/374 Dandenong Rd,2,u,608000,SP,Gary,10/12/2016,8.1,3161,2,1,1,0,,,Glen Eira,-37.861,145.011,Southern Metropolitan,6923
Caulfield North,9/370 Orrong Rd,2,u,570000,S,hockingstuart,12/11/2016,8.1,3161,2,1,1,0,67,,Glen Eira,-37.863,145.01,Southern Metropolitan,6923
Caulfield North,7/19 Hawthorn Rd,2,u,520500,S,Gary,13/08/2016,8.1,3161,2,1,1,0,,,Glen Eira,-37.868,145.026,Southern Metropolitan,6923
Caulfield North,11 Arthur St,3,h,1400000,SP,Gary,15/10/2016,8.1,3161,3,1,1,270,139,1910,Glen Eira,-37.868,145.027,Southern Metropolitan,6923
Caulfield North,28 Wanda Rd,4,h,2830000,S,Gary,15/10/2016,8.1,3161,4,2,1,723,,,Glen Eira,-37.867,145.023,Southern Metropolitan,6923
Caulfield North,13/378 Dandenong Rd,2,u,722000,SP,Castran,17/09/2016,8.1,3161,2,2,1,0,,2011,Glen Eira,-37.861,145.012,Southern Metropolitan,6923
Caulfield North,15/496 Dandenong Rd,2,u,450000,S,Gary,18/03/2017,8.1,3161,2,1,1,1092,63,2014,Glen Eira,-37.865,145.023,Southern Metropolitan,6923
Caulfield North,7 Cambridge St,3,h,1870000,S,Marshall,25/02/2017,8.1,3161,3,2,1,339,,,Glen Eira,-37.862,145.011,Southern Metropolitan,6923
Caulfield North,6/378 Dandenong Rd,2,u,622000,PI,Castran,25/02/2017,8.1,3161,2,2,1,934,,,Glen Eira,-37.861,145.012,Southern Metropolitan,6923
Caulfield North,1/13 Narong Rd,2,u,536000,S,Gary,25/02/2017,8.1,3161,2,1,1,771,82,1960,Glen Eira,-37.869,145.024,Southern Metropolitan,6923
Caulfield North,127 Normanby Rd,4,h,2625000,S,Marshall,25/02/2017,8.1,3161,4,2,1,836,,1910,Glen Eira,-37.87,145.032,Southern Metropolitan,6923
Caulfield North,1/355 Alma Rd,2,u,570000,S,Gary,28/05/2016,8.1,3161,2,1,1,0,,,Glen Eira,-37.865,145.02,Southern Metropolitan,6923
Caulfield North,3/388 Dandenong Rd,2,u,550000,VB,Gary,28/05/2016,8.1,3161,2,1,1,0,67,2011,Glen Eira,-37.861,145.013,Southern Metropolitan,6923
Caulfield North,123 Normanby Rd,4,h,2170000,S,Gary,28/08/2016,8.1,3161,4,2,1,810,215,1915,Glen Eira,-37.87,145.033,Southern Metropolitan,6923
Caulfield South,26 Flowers St,3,h,1577500,S,hockingstuart,3/9/2016,9.3,3162,3,2,1,357,144,1935,Glen Eira,-37.89,145.031,Southern Metropolitan,5051
Caulfield South,5 Alder St,3,h,1460000,S,hockingstuart,3/12/2016,9.3,3162,3,1,1,451,121,1960,Glen Eira,-37.887,145.019,Southern Metropolitan,5051
Caulfield South,10/468 Kooyong Rd,1,u,275500,PI,Gary,3/12/2016,9.3,3162,1,1,1,0,44,1960,Glen Eira,-37.896,145.013,Southern Metropolitan,5051
Caulfield South,15 Dover St,2,h,1065000,S,hockingstuart,4/3/2017,9.3,3162,2,1,1,273,114,1930,Glen Eira,-37.895,145.022,Southern Metropolitan,5051
Caulfield South,9 Filbert St,3,h,1470000,S,Gary,7/5/2016,9.3,3162,3,2,1,296,,1910,Glen Eira,-37.891,145.022,Southern Metropolitan,5051
Caulfield South,1 Rotorua St,2,h,1012000,S,Gary,7/5/2016,9.3,3162,2,1,1,0,,,Glen Eira,-37.9,145.027,Southern Metropolitan,5051
Caulfield South,4/21 Gardenvale Rd,3,u,599000,S,Gary,7/11/2016,9.3,3162,3,1,1,88,100,,Glen Eira,-37.9,145.017,Southern Metropolitan,5051
Caulfield South,303 Bambra Rd,3,h,1160500,S,Gary,8/10/2016,9.3,3162,3,2,1,358,,1930,Glen Eira,-37.897,145.027,Southern Metropolitan,5051
Caulfield South,11/8 Bealiba Rd,2,u,650000,VB,hockingstuart,8/10/2016,9.3,3162,2,1,1,100,,,Glen Eira,-37.891,145.029,Southern Metropolitan,5051
Caulfield South,80 Sycamore St,3,h,1170000,S,Biggin,8/10/2016,9.3,3162,3,1,1,359,120,,Glen Eira,-37.89,145.02,Southern Metropolitan,5051
Caulfield South,5 Filbert St,3,h,1314000,S,Gary,10/9/2016,9.3,3162,3,1,1,339,,,Glen Eira,-37.891,145.022,Southern Metropolitan,5051
Caulfield South,1/2 Griffiths St,4,t,1030000,VB,Gary,10/12/2016,9.3,3162,4,2,1,216,165,1995,Glen Eira,-37.889,145.032,Southern Metropolitan,5051
Caulfield South,7A Alfada St,2,h,1225000,S,Biggin,12/11/2016,9.3,3162,2,1,1,284,99,1940,Glen Eira,-37.896,145.022,Southern Metropolitan,5051
Caulfield South,22 Sycamore St,3,h,1450000,S,RT,13/08/2016,9.3,3162,2,2,1,478,120,1925,Glen Eira,-37.889,145.016,Southern Metropolitan,5051
Caulfield South,8 Lygon St,4,h,1774500,S,hockingstuart,14/05/2016,9.3,3162,4,2,1,575,256,2008,Glen Eira,-37.899,145.025,Southern Metropolitan,5051
